"","qseqid","UniprotID","Accession","Gene","Hostcode","Specie","Phenotype","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","Genome"
"5020","NZ_JAAEVW010000002.1_15","D4I234","PHI:7081__PHI:7443","Tssc-2__Eamy__3227","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,513,0,0,1,513,3,515,0,1021,"GCF_012371695.1_ASM1237169v1"
"5021","NZ_JAAEVW010000002.1_16","D4I235","PHI:7080__PHI:7444","Tssb-2__Eamy__3228","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,165,0,0,1,165,1,165,3.77e-111,311,"GCF_012371695.1_ASM1237169v1"
"5022","NZ_JAAEVW010000002.1_49","A0A0F6B6Z8","PHI:6984","Mcpc","28901","Salmonella_enterica","reduced_virulence",83.3,48,8,0,362,409,360,407,4.71e-14,73.2,"GCF_012371695.1_ASM1237169v1"
"5023","NZ_JAAEVW010000002.1_50","P21345","PHI:124242","Gltp","562","Escherichia_coli","reduced_virulence",81.6,429,79,0,1,429,1,429,9.87e-239,657,"GCF_012371695.1_ASM1237169v1"
"5024","NZ_JAAEVW010000002.1_51","P27550","PHI:9227","Acs","562","Escherichia_coli","reduced_virulence__unaffected_pathogenicity",84.9,651,98,0,1,651,1,651,0,1152,"GCF_012371695.1_ASM1237169v1"
"5025","NZ_JAAEVW010000002.1_53","P32705","PHI:9229","Actp","562","Escherichia_coli","reduced_virulence__unaffected_pathogenicity",84,549,87,1,4,552,2,549,0,882,"GCF_012371695.1_ASM1237169v1"
"5026","NZ_JAAEVW010000033.1_32","A0A0F6B5P2","PHI:10052","Stm14_rs15195_(srla)","28901","Salmonella_enterica","unaffected_pathogenicity",86.8,182,24,0,1,182,1,182,1.91e-118,332,"GCF_012371695.1_ASM1237169v1"
"5027","NZ_JAAEVW010000033.1_35","A0A0F6B5P5","PHI:10055","Stm14_rs15210_(srld)","28901","Salmonella_enterica","unaffected_pathogenicity",81.5,259,48,0,1,259,1,259,1.55e-147,411,"GCF_012371695.1_ASM1237169v1"
"5028","NZ_JAAEVW010000041.1_14","P0A9E5","PHI:4876__PHI:7248","Fnr","562","Escherichia_coli","reduced_virulence",89.4,246,25,1,1,246,1,245,8.37e-157,434,"GCF_012371695.1_ASM1237169v1"
"5029","NZ_JAAEVY010000013.1_1","D4I0P3","PHI:7392","Eamy__3004","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.8,468,1,0,1,468,1,468,0,895,"GCF_012371755.1_ASM1237175v1"
"5030","NZ_JAAEVY010000013.1_2","D4I0P4","PHI:7106__PHI:7393","Clpv-1__Eamy__3005","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.7,871,3,0,1,871,1,871,0,1662,"GCF_012371755.1_ASM1237175v1"
"5031","NZ_JAAEVY010000013.1_3","D4I0P5","PHI:7084__PHI:7394","Tssg-1__Eamy__3006","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",99.7,354,1,0,1,354,1,354,3.61e-269,727,"GCF_012371755.1_ASM1237175v1"
"5032","NZ_JAAEVY010000013.1_4","D4I0P6","PHI:7101__PHI:7395","Tssf-1__Eamy__3007","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.8,624,1,0,1,624,1,624,0,1243,"GCF_012371755.1_ASM1237175v1"
"5033","NZ_JAAEVY010000013.1_5","D4I0P7","PHI:7100__PHI:7396","Tsse-1__Eamy__3008","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,188,0,0,1,188,1,188,5.43e-138,381,"GCF_012371755.1_ASM1237175v1"
"5034","NZ_JAAEVY010000013.1_6","D4I0P8","PHI:7397","Eamy__3009","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,273,0,0,1,273,1,273,7.56e-203,552,"GCF_012371755.1_ASM1237175v1"
"5035","NZ_JAAEVY010000013.1_7","D4I0P9","PHI:7398","Eamy__3010","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.4,335,2,0,1,335,1,335,2.35e-244,662,"GCF_012371755.1_ASM1237175v1"
"5036","NZ_JAAEVY010000013.1_8","D4I0Q0","PHI:7399","Eamy__3011","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,264,0,0,1,264,1,264,3.19e-195,532,"GCF_012371755.1_ASM1237175v1"
"5037","NZ_JAAEVY010000013.1_9","D4I0Q1","PHI:7095__PHI:7400","Tagh-1__Eamy__3012","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,613,0,0,1,613,1,613,0,1113,"GCF_012371755.1_ASM1237175v1"
"5038","NZ_JAAEVY010000013.1_10","D4I0Q3","PHI:7402","Eamy__3014","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,122,0,0,1,122,1,122,1.43e-83,238,"GCF_012371755.1_ASM1237175v1"
"5039","NZ_JAAEVY010000013.1_11","D4I0Q4","PHI:7403","Eamy__3015","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,133,0,0,1,133,1,133,7.58e-96,270,"GCF_012371755.1_ASM1237175v1"
"5040","NZ_JAAEVY010000013.1_12","D4I0Q6","PHI:7405","Eamy__3017","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,122,0,0,1,122,1,122,8.61e-85,241,"GCF_012371755.1_ASM1237175v1"
"5041","NZ_JAAEVY010000013.1_13","D4I0Q7","PHI:7406","Eamy__3018","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.4,159,1,0,1,159,1,159,2.5e-122,339,"GCF_012371755.1_ASM1237175v1"
"5042","NZ_JAAEVY010000013.1_14","D4I0Q8","PHI:7107__PHI:7407","Hcp-1__Eamy__3019","552","Erwinia_amylovora","effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.4,160,1,0,1,160,1,160,1.97e-115,322,"GCF_012371755.1_ASM1237175v1"
"5043","NZ_JAAEVY010000013.1_16","D4I0Q9","PHI:7099__PHI:7408","Tssc-1__Eamy__3020","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,499,0,0,1,499,1,499,0,1009,"GCF_012371755.1_ASM1237175v1"
"5044","NZ_JAAEVY010000013.1_17","D4I0R0","PHI:7098__PHI:7409","Tssb-1__Eamy__3021","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,178,0,0,1,178,1,178,1.15e-125,349,"GCF_012371755.1_ASM1237175v1"
"5045","NZ_JAAEVY010000013.1_18","D4I0R1","PHI:7097__PHI:7410","Tssa-1__Eamy__3022","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.7,339,1,0,1,339,1,339,6.66e-237,644,"GCF_012371755.1_ASM1237175v1"
"5046","NZ_JAAEVY010000013.1_19","D4I0R2","PHI:7411","Eamy__3023","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,236,0,0,1,236,2,237,1.46e-184,503,"GCF_012371755.1_ASM1237175v1"
"5047","NZ_JAAEVY010000013.1_20","D4I0R3","PHI:7090__PHI:7412","Tssm-1__Eamy__3024","552","Erwinia_amylovora","reduced_virulence__effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)",99.9,1210,1,0,1,1210,1,1210,0,2370,"GCF_012371755.1_ASM1237175v1"
"5048","NZ_JAAEVY010000013.1_21","D4I0R4","PHI:7103__PHI:7413","Tssl-1__Eamy__3025","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,413,0,0,1,413,1,413,1.92e-303,818,"GCF_012371755.1_ASM1237175v1"
"5049","NZ_JAAEVY010000013.1_22","D4I0R5","PHI:7087__PHI:7414","Tssk-1__Eamy__3026","552","Erwinia_amylovora","reduced_virulence__effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,447,0,0,1,447,1,447,0,895,"GCF_012371755.1_ASM1237175v1"
"5050","NZ_JAAEVY010000013.1_23","D4I0R6","PHI:7102__PHI:7415","Tssj-1__Eamy__3027","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.4,170,1,0,1,170,1,170,7.88e-120,334,"GCF_012371755.1_ASM1237175v1"
"5051","NZ_JAAEVY010000013.1_24","D4I0R7","PHI:7416","Eamy__3028","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,165,0,0,2,166,3,167,1.17e-117,328,"GCF_012371755.1_ASM1237175v1"
"5052","NZ_JAAEVY010000013.1_46","A0A0F6B5P5","PHI:10055","Stm14_rs15210_(srld)","28901","Salmonella_enterica","unaffected_pathogenicity",81.5,259,48,0,1,259,1,259,1.55e-147,411,"GCF_012371755.1_ASM1237175v1"
"5053","NZ_JAAEVY010000013.1_49","A0A0F6B5P2","PHI:10052","Stm14_rs15195_(srla)","28901","Salmonella_enterica","unaffected_pathogenicity",86.8,182,24,0,1,182,1,182,1.91e-118,332,"GCF_012371755.1_ASM1237175v1"
"5054","NZ_JAAEVY010000038.1_38","D4HX67","PHI:7161","Csra","552","Erwinia_amylovora","reduced_virulence__loss_of_pathogenicity",100,61,0,0,1,61,1,61,2.42e-36,114,"GCF_012371755.1_ASM1237175v1"
"5055","NZ_JAAEVY010000004.1_75","P21170","PHI:124410","Spea_(np_417413.1)","1778540","Dickeya_fangzhongdai","reduced_virulence",87.1,658,85,0,1,658,1,658,0,1170,"GCF_012371755.1_ASM1237175v1"
"5056","NZ_JAAEVY010000004.1_77","P60651","PHI:9150","Speb","562","Escherichia_coli","reduced_virulence__unaffected_pathogenicity",80.1,302,60,0,4,305,3,304,1.22e-186,514,"GCF_012371755.1_ASM1237175v1"
"5057","NZ_JAAEVY010000049.1_1","D4I219","PHI:7086__PHI:7428","Tssj-2__Eamy__3212","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",96.8,95,3,0,1,95,13,107,6.24e-61,182,"GCF_012371755.1_ASM1237175v1"
"5058","NZ_JAAEVY010000049.1_2","D4I215","PHI:7424","Eamy__3208","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.6,247,1,0,1,247,1,247,3.05e-180,493,"GCF_012371755.1_ASM1237175v1"
"5059","NZ_JAAEVY010000049.1_4","D4I216","PHI:7425","Eamy__3209","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",82.4,68,5,2,1,68,190,250,8.72e-26,100,"GCF_012371755.1_ASM1237175v1"
"5060","NZ_JAAEVY010000049.1_5","D4I216","PHI:7425","Eamy__3209","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",93.9,196,12,0,1,196,1,196,2.09e-140,391,"GCF_012371755.1_ASM1237175v1"
"5061","NZ_JAAEVY010000049.1_6","D4I217","PHI:7426","Eamy__3210","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,184,0,0,1,184,1,184,3.54e-132,366,"GCF_012371755.1_ASM1237175v1"
"5062","NZ_JAAEVY010000049.1_7","D4I218","PHI:7110__PHI:7427","Vgrg-4__Eamy__3211","552","Erwinia_amylovora","effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,73,0,0,1,73,698,770,2.93e-44,149,"GCF_012371755.1_ASM1237175v1"
"5063","NZ_JAAEWP010000018.1_37","P32705","PHI:9229","Actp","562","Escherichia_coli","reduced_virulence__unaffected_pathogenicity",84,549,87,1,4,552,2,549,0,882,"GCF_012371765.1_ASM1237176v1"
"5064","NZ_JAAEWP010000018.1_39","P27550","PHI:9227","Acs","562","Escherichia_coli","reduced_virulence__unaffected_pathogenicity",84.9,651,98,0,1,651,1,651,0,1152,"GCF_012371765.1_ASM1237176v1"
"5065","NZ_JAAEWP010000018.1_40","P21345","PHI:124242","Gltp","562","Escherichia_coli","reduced_virulence",81.6,429,79,0,1,429,1,429,9.87e-239,657,"GCF_012371765.1_ASM1237176v1"
"5066","NZ_JAAEWP010000018.1_41","A0A0F6B6Z8","PHI:6984","Mcpc","28901","Salmonella_enterica","reduced_virulence",83.3,48,8,0,362,409,360,407,4.71e-14,73.2,"GCF_012371765.1_ASM1237176v1"
"5067","NZ_JAAEWP010000018.1_74","D4I235","PHI:7080__PHI:7444","Tssb-2__Eamy__3228","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,165,0,0,1,165,1,165,3.77e-111,311,"GCF_012371765.1_ASM1237176v1"
"5068","NZ_JAAEWP010000018.1_75","D4I234","PHI:7081__PHI:7443","Tssc-2__Eamy__3227","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,513,0,0,1,513,3,515,0,1021,"GCF_012371765.1_ASM1237176v1"
"5069","NZ_JAAEWP010000018.1_76","D4I233","PHI:7088__PHI:7442","Tssk-2__Eamy__3226","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,449,0,0,1,449,1,449,0,895,"GCF_012371765.1_ASM1237176v1"
"5070","NZ_JAAEWP010000018.1_77","D4I232","PHI:7089__PHI:7441","Tssl-3__Eamy__3225","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,225,0,0,1,225,1,225,5.72e-165,452,"GCF_012371765.1_ASM1237176v1"
"5071","NZ_JAAEWP010000018.1_78","D4I231","PHI:7440","Eamy__3224","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,551,0,0,1,551,1,551,0,1097,"GCF_012371765.1_ASM1237176v1"
"5072","NZ_JAAEWP010000018.1_79","D4I230","PHI:7108__PHI:7439","Hcp-2__Eamy__3223","552","Erwinia_amylovora","effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,163,0,0,1,163,1,163,6.85e-122,338,"GCF_012371765.1_ASM1237176v1"
"5073","NZ_JAAEWP010000018.1_80","D4I229","PHI:7094__PHI:7438","Clpv-2__Eamy__3222","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,886,0,0,1,886,1,886,0,1707,"GCF_012371765.1_ASM1237176v1"
"5074","NZ_JAAEWP010000018.1_81","D4I228","PHI:7437","Eamy__3221","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,69,0,0,1,69,1,69,1.44e-45,138,"GCF_012371765.1_ASM1237176v1"
"5075","NZ_JAAEWP010000018.1_82","D4I227","PHI:7093__PHI:7436","Vgrg-2__Eamy__3220","552","Erwinia_amylovora","effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,785,0,0,1,785,1,785,0,1519,"GCF_012371765.1_ASM1237176v1"
"5076","NZ_JAAEWP010000018.1_83","D4I226","PHI:7435","Eamy__3219","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,176,0,0,1,176,4,179,5.46e-135,373,"GCF_012371765.1_ASM1237176v1"
"5077","NZ_JAAEWP010000018.1_84","D4I225","PHI:7434","Eamy__3218","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,89,0,0,1,89,1,89,2.58e-66,192,"GCF_012371765.1_ASM1237176v1"
"5078","NZ_JAAEWP010000018.1_85","D4I224","PHI:7433","Eamy__3217","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,402,0,0,14,415,1,402,6.25e-300,809,"GCF_012371765.1_ASM1237176v1"
"5079","NZ_JAAEWP010000018.1_86","D4I223","PHI:7091__PHI:7432","Tssm-3__Eamy__3216","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,1123,0,0,1,1123,1,1123,0,2219,"GCF_012371765.1_ASM1237176v1"
"5080","NZ_JAAEWP010000018.1_87","D4I222","PHI:7078__PHI:7431","Tssa-2__Eamy__3215","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,535,0,0,1,535,1,535,0,1073,"GCF_012371765.1_ASM1237176v1"
"5081","NZ_JAAEWP010000018.1_88","D4I221","PHI:7083__PHI:7430","Tssf-2__Eamy__3214","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,589,0,0,1,589,1,589,0,1208,"GCF_012371765.1_ASM1237176v1"
"5082","NZ_JAAEWP010000018.1_89","D4I220","PHI:7085__PHI:7429","Tssg-2__Eamy__3213","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,360,0,0,1,360,1,360,1.17e-268,726,"GCF_012371765.1_ASM1237176v1"
"5083","NZ_JAAEWP010000021.1_28","D4I2L5","PHI:7253__PHI:125537","Kata","552","Erwinia_amylovora","reduced_virulence",100,490,0,0,1,490,1,490,0,1014,"GCF_012371765.1_ASM1237176v1"
"5084","NZ_JAAEWP010000021.1_58","Q8ZPL7","PHI:10048","Fumc","28901","Salmonella_enterica","reduced_virulence",84,463,74,0,1,463,1,463,5.23e-289,786,"GCF_012371765.1_ASM1237176v1"
"5085","NZ_JAAEWP010000034.1_33","A0A0F6B5P2","PHI:10052","Stm14_rs15195_(srla)","28901","Salmonella_enterica","unaffected_pathogenicity",86.8,182,24,0,1,182,1,182,1.91e-118,332,"GCF_012371765.1_ASM1237176v1"
"5086","NZ_JAAEWP010000034.1_36","A0A0F6B5P5","PHI:10055","Stm14_rs15210_(srld)","28901","Salmonella_enterica","unaffected_pathogenicity",81.5,259,48,0,1,259,1,259,1.55e-147,411,"GCF_012371765.1_ASM1237176v1"
"5087","NZ_JAAEWP010000050.1_5","D4I0R7","PHI:7416","Eamy__3028","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,165,0,0,2,166,3,167,1.17e-117,328,"GCF_012371765.1_ASM1237176v1"
"5088","NZ_JAAEWP010000050.1_6","D4I0R6","PHI:7102__PHI:7415","Tssj-1__Eamy__3027","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,170,0,0,1,170,1,170,1.66e-121,338,"GCF_012371765.1_ASM1237176v1"
"5089","NZ_JAAEWP010000050.1_7","D4I0R5","PHI:7087__PHI:7414","Tssk-1__Eamy__3026","552","Erwinia_amylovora","reduced_virulence__effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)",100,447,0,0,1,447,1,447,0,895,"GCF_012371765.1_ASM1237176v1"
"5090","NZ_JAAEWP010000050.1_8","D4I0R4","PHI:7103__PHI:7413","Tssl-1__Eamy__3025","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.8,413,1,0,1,413,1,413,1.58e-302,816,"GCF_012371765.1_ASM1237176v1"
"5091","NZ_JAAEWP010000050.1_9","D4I0R3","PHI:7090__PHI:7412","Tssm-1__Eamy__3024","552","Erwinia_amylovora","reduced_virulence__effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)",99.7,1210,4,0,1,1210,1,1210,0,2365,"GCF_012371765.1_ASM1237176v1"
"5092","NZ_JAAEWP010000050.1_10","D4I0R2","PHI:7411","Eamy__3023","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,236,0,0,1,236,2,237,1.46e-184,503,"GCF_012371765.1_ASM1237176v1"
"5093","NZ_JAAEWP010000050.1_11","D4I0R1","PHI:7097__PHI:7410","Tssa-1__Eamy__3022","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",99.7,339,1,0,1,339,1,339,6.66e-237,644,"GCF_012371765.1_ASM1237176v1"
"5094","NZ_JAAEWP010000050.1_12","D4I0R0","PHI:7098__PHI:7409","Tssb-1__Eamy__3021","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,178,0,0,1,178,1,178,1.15e-125,349,"GCF_012371765.1_ASM1237176v1"
"5095","NZ_JAAEWP010000050.1_13","D4I0Q9","PHI:7099__PHI:7408","Tssc-1__Eamy__3020","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,499,0,0,1,499,1,499,0,1009,"GCF_012371765.1_ASM1237176v1"
"5096","NZ_JAAEWP010000050.1_14","D4I0Q8","PHI:7107__PHI:7407","Hcp-1__Eamy__3019","552","Erwinia_amylovora","effector_(plant_avirulence_determinant)__unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,160,0,0,1,160,1,160,9.77e-116,323,"GCF_012371765.1_ASM1237176v1"
"5097","NZ_JAAEWP010000050.1_15","D4I0Q7","PHI:7406","Eamy__3018","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,159,0,0,1,159,1,159,8.72e-123,340,"GCF_012371765.1_ASM1237176v1"
"5098","NZ_JAAEWP010000050.1_16","D4I0Q6","PHI:7405","Eamy__3017","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,122,0,0,1,122,1,122,8.61e-85,241,"GCF_012371765.1_ASM1237176v1"
"5099","NZ_JAAEWP010000050.1_17","D4I0Q4","PHI:7403","Eamy__3015","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,135,0,0,1,135,1,135,8.56e-98,275,"GCF_012371765.1_ASM1237176v1"
"5100","NZ_JAAEWP010000050.1_18","D4I0Q3","PHI:7402","Eamy__3014","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,122,0,0,1,122,1,122,1.43e-83,238,"GCF_012371765.1_ASM1237176v1"
"5101","NZ_JAAEWP010000050.1_19","D4I0Q1","PHI:7095__PHI:7400","Tagh-1__Eamy__3012","552","Erwinia_amylovora","reduced_virulence__unaffected_pathogenicity__increased_virulence_(hypervirulence)",99.8,613,1,0,1,613,1,613,0,1112,"GCF_012371765.1_ASM1237176v1"
"5102","NZ_JAAEWP010000050.1_20","D4I0Q0","PHI:7399","Eamy__3011","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,264,0,0,1,264,1,264,3.19e-195,532,"GCF_012371765.1_ASM1237176v1"
"5103","NZ_JAAEWP010000050.1_21","D4I0P9","PHI:7398","Eamy__3010","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,335,0,0,1,335,1,335,1.73e-246,668,"GCF_012371765.1_ASM1237176v1"
"5104","NZ_JAAEWP010000050.1_22","D4I0P8","PHI:7397","Eamy__3009","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,273,0,0,1,273,1,273,7.56e-203,552,"GCF_012371765.1_ASM1237176v1"
"5105","NZ_JAAEWP010000050.1_23","D4I0P7","PHI:7100__PHI:7396","Tsse-1__Eamy__3008","552","Erwinia_amylovora","unaffected_pathogenicity__increased_virulence_(hypervirulence)__reduced_virulence",100,188,0,0,1,188,1,188,5.43e-138,381,"GCF_012371765.1_ASM1237176v1"
