"","sys_id","type","subtype","activity","sys_beg","sys_end","protein_in_syst","genes_count","name_of_profiles_in_sys","Genome"
"3206","NZ_JAOVAZ010000001.1_BREX_I_3","BREX","BREX_I","Defense","NZ_JAOVAZ010000001.1_2926","NZ_JAOVAZ010000001.1_2931","NZ_JAOVAZ010000001.1_2926,NZ_JAOVAZ010000001.1_2927,NZ_JAOVAZ010000001.1_2928,NZ_JAOVAZ010000001.1_2929,NZ_JAOVAZ010000001.1_2930,NZ_JAOVAZ010000001.1_2931",6,"BREX__brxA_DUF1819,BREX__brxB_DUF1788,BREX__brxC,BREX__brxL,BREX__pglX1,BREX__pglZA","GCF_025656905.1"
"3207","NZ_JAOVAZ010000001.1_VP1851_10","VP1851","VP1851","Defense","NZ_JAOVAZ010000001.1_2932","NZ_JAOVAZ010000001.1_2932","NZ_JAOVAZ010000001.1_2932",1,"VP1851__VP1851","GCF_025656905.1"
"3208","NZ_JAOVAZ010000001.1_PD-T4-5_9","PD-T4-5","PD-T4-5","Defense","NZ_JAOVAZ010000001.1_3066","NZ_JAOVAZ010000001.1_3066","NZ_JAOVAZ010000001.1_3066",1,"PD-T4-5__PD-T4-5","GCF_025656905.1"
"3209","NZ_JAOVAZ010000001.1_Gao_Her_DUF_5","Gao_Her","Gao_Her_DUF","Defense","NZ_JAOVAZ010000001.1_3144","NZ_JAOVAZ010000001.1_3145","NZ_JAOVAZ010000001.1_3144,NZ_JAOVAZ010000001.1_3145",2,"Gao_Her_DUF__DUF4297,Gao_Her_DUF__HerA_DUF","GCF_025656905.1"
"3210","NZ_JAOVAZ010000001.1_RM_Type_I_15","RM","RM_Type_I","Defense","NZ_JAOVAZ010000001.1_3681","NZ_JAOVAZ010000001.1_3685","NZ_JAOVAZ010000001.1_3681,NZ_JAOVAZ010000001.1_3682,NZ_JAOVAZ010000001.1_3685",3,"RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52","GCF_025656905.1"
"3211","NZ_JAOVAZ010000001.1_RM_Type_II_16","RM","RM_Type_II","Defense","NZ_JAOVAZ010000001.1_3772","NZ_JAOVAZ010000001.1_3776","NZ_JAOVAZ010000001.1_3772,NZ_JAOVAZ010000001.1_3774,NZ_JAOVAZ010000001.1_3776",3,"RM_Type_II__Type_II_MTases_FAM_35,RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase09","GCF_025656905.1"
"3212","NZ_JAMWBL010000001.1_RM_Type_III_8","RM","RM_Type_III","Defense","NZ_JAMWBL010000001.1_12","NZ_JAMWBL010000001.1_13","NZ_JAMWBL010000001.1_12,NZ_JAMWBL010000001.1_13",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed","GCF_025818805.1"
"3213","NZ_JAMWBL010000011.1_RM_Type_IV_7","RM","RM_Type_IV","Defense","NZ_JAMWBL010000011.1_80","NZ_JAMWBL010000011.1_81","NZ_JAMWBL010000011.1_80,NZ_JAMWBL010000011.1_81",2,"RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01","GCF_025818805.1"
"3214","NZ_JAMWBL010000011.1_Retron_IV_2","Retron","Retron_IV","Defense","NZ_JAMWBL010000011.1_92","NZ_JAMWBL010000011.1_93","NZ_JAMWBL010000011.1_92,NZ_JAMWBL010000011.1_93",2,"Retron_IV__2TM,Retron__RT_Tot_8","GCF_025818805.1"
"3215","NZ_JAMWBL010000013.1_CAS_Class1-Subtype-I-E_10","Cas","CAS_Class1-Subtype-I-E","Defense","NZ_JAMWBL010000013.1_20","NZ_JAMWBL010000013.1_27","NZ_JAMWBL010000013.1_20,NZ_JAMWBL010000013.1_21,NZ_JAMWBL010000013.1_22,NZ_JAMWBL010000013.1_23,NZ_JAMWBL010000013.1_24,NZ_JAMWBL010000013.1_25,NZ_JAMWBL010000013.1_26,NZ_JAMWBL010000013.1_27",8,"cas1_I-E_1,cas2_I-E_2,cas3_I_2,cas5_I-E_3,cas6e_I_II_III_IV_V_VI_1,cas7_I-E_2,cas8e_I-E_1,cse2gr11_I-E_1","GCF_025818805.1"
"3216","NZ_JAMWBL010000002.1_RM_Type_IV_6","RM","RM_Type_IV","Defense","NZ_JAMWBL010000002.1_7","NZ_JAMWBL010000002.1_7","NZ_JAMWBL010000002.1_7",1,"RM_Type_IV__Type_IV_03","GCF_025818805.1"
"3217","NZ_JAMWBL010000002.1_Prometheus_3","Prometheus","Prometheus","Defense","NZ_JAMWBL010000002.1_8","NZ_JAMWBL010000002.1_8","NZ_JAMWBL010000002.1_8",1,"Prometheus__ProA","GCF_025818805.1"
"3218","NZ_JAMWBL010000003.1_Dnd_ABCDEFGH_5","Dnd","Dnd_ABCDEFGH","Defense","NZ_JAMWBL010000003.1_118","NZ_JAMWBL010000003.1_127","NZ_JAMWBL010000003.1_118,NZ_JAMWBL010000003.1_119,NZ_JAMWBL010000003.1_120,NZ_JAMWBL010000003.1_124,NZ_JAMWBL010000003.1_125,NZ_JAMWBL010000003.1_126,NZ_JAMWBL010000003.1_127",7,"Dnd_ABCDEFGH__DptF,Dnd_ABCDEFGH__DptG,Dnd_ABCDEFGH__DptH,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE","GCF_025818805.1"
"3219","NZ_JAMWBL010000004.1_RM_Type_II_9","RM","RM_Type_II","Defense","NZ_JAMWBL010000004.1_248","NZ_JAMWBL010000004.1_249","NZ_JAMWBL010000004.1_248,NZ_JAMWBL010000004.1_249",2,"RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase09","GCF_025818805.1"
"3220","NZ_JAMWBL010000005.1_Mok_Hok_Sok_1","Mok_Hok_Sok","Mok_Hok_Sok","Defense","NZ_JAMWBL010000005.1_192","NZ_JAMWBL010000005.1_192","NZ_JAMWBL010000005.1_192",1,"Mok_Hok_Sok__Hok","GCF_025818805.1"
"3221","NZ_JAPDNC010000010.1_RM_Type_IV_9","RM","RM_Type_IV","Defense","NZ_JAPDNC010000010.1_3","NZ_JAPDNC010000010.1_3","NZ_JAPDNC010000010.1_3",1,"RM_Type_IV__Type_IV_03","GCF_025947915.1"
"3222","NZ_JAPDNC010000010.1_Gao_Tmn_4","Gao_Tmn","Gao_Tmn","Defense","NZ_JAPDNC010000010.1_246","NZ_JAPDNC010000010.1_246","NZ_JAPDNC010000010.1_246",1,"Gao_Tmn__TmnA","GCF_025947915.1"
"3223","NZ_JAPDNC010000012.1_RM_Type_II_7","RM","RM_Type_II","Defense","NZ_JAPDNC010000012.1_185","NZ_JAPDNC010000012.1_186","NZ_JAPDNC010000012.1_185,NZ_JAPDNC010000012.1_186",2,"RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase17","GCF_025947915.1"
"3224","NZ_JAPDNC010000029.1_RM_Type_II_8","RM","RM_Type_II","Defense","NZ_JAPDNC010000029.1_1","NZ_JAPDNC010000029.1_2","NZ_JAPDNC010000029.1_1,NZ_JAPDNC010000029.1_2",2,"RM_Type_II__Type_II_MTases_FAM_21,RM_Type_II__Type_II_REase12","GCF_025947915.1"
"3225","NZ_JAPDNC010000004.1_Gabija_1","Gabija","Gabija","Defense","NZ_JAPDNC010000004.1_8","NZ_JAPDNC010000004.1_9","NZ_JAPDNC010000004.1_8,NZ_JAPDNC010000004.1_9",2,"Gabija__GajA,Gabija__GajB_2","GCF_025947915.1"
"3226","NZ_JAPDNC010000004.1_radar_II_2","RADAR","radar_II","Defense","NZ_JAPDNC010000004.1_11","NZ_JAPDNC010000004.1_13","NZ_JAPDNC010000004.1_11,NZ_JAPDNC010000004.1_12,NZ_JAPDNC010000004.1_13",3,"radar_II__rdrA_II,radar_II__rdrB_II,radar_II__rdrD_II","GCF_025947915.1"
"3227","NZ_JAPDNC010000005.1_RM_Type_IV_10","RM","RM_Type_IV","Defense","NZ_JAPDNC010000005.1_70","NZ_JAPDNC010000005.1_72","NZ_JAPDNC010000005.1_70,NZ_JAPDNC010000005.1_71,NZ_JAPDNC010000005.1_72",3,"RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01,RM_Type_IV__Type_IV_05","GCF_025947915.1"
"3228","NZ_JAPDNC010000005.1_gcu142_6","gcu142","gcu142","Defense","NZ_JAPDNC010000005.1_170","NZ_JAPDNC010000005.1_170","NZ_JAPDNC010000005.1_170",1,"gcu142__gcu142","GCF_025947915.1"
"3229","NZ_JAPDNC010000005.1_Thoeris_II_5","Thoeris","Thoeris_II","Defense","NZ_JAPDNC010000005.1_252","NZ_JAPDNC010000005.1_254","NZ_JAPDNC010000005.1_252,NZ_JAPDNC010000005.1_253,NZ_JAPDNC010000005.1_254",3,"Thoeris_II__ThsA_new_petit,Thoeris__ThsB_Global,Thoeris__ThsB_Global","GCF_025947915.1"
"3230","NZ_JAPDNC010000006.1_Gabija_3","Gabija","Gabija","Defense","NZ_JAPDNC010000006.1_50","NZ_JAPDNC010000006.1_51","NZ_JAPDNC010000006.1_50,NZ_JAPDNC010000006.1_51",2,"Gabija__GajA,Gabija__GajB_1","GCF_025947915.1"
"3231","NZ_CP104022.1_RM_Type_IV_7","RM","RM_Type_IV","Defense","NZ_CP104022.1_65","NZ_CP104022.1_66","NZ_CP104022.1_65,NZ_CP104022.1_66",2,"RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01","GCF_025987805.1"
"3232","NZ_CP104022.1_Mok_Hok_Sok_3","Mok_Hok_Sok","Mok_Hok_Sok","Defense","NZ_CP104022.1_475","NZ_CP104022.1_475","NZ_CP104022.1_475",1,"Mok_Hok_Sok__Hok","GCF_025987805.1"
"3233","NZ_CP104022.1_CAS_Class1-Subtype-I-E_9","Cas","CAS_Class1-Subtype-I-E","Defense","NZ_CP104022.1_717","NZ_CP104022.1_724","NZ_CP104022.1_717,NZ_CP104022.1_718,NZ_CP104022.1_719,NZ_CP104022.1_720,NZ_CP104022.1_721,NZ_CP104022.1_722,NZ_CP104022.1_723,NZ_CP104022.1_724",8,"cas1_I-E_1,cas2_I-E_2,cas3_I_2,cas5_I-E_3,cas6e_I_II_III_IV_V_VI_1,cas7_I-E_2,cas8e_I-E_1,cse2gr11_I-E_1","GCF_025987805.1"
"3234","NZ_CP104022.1_RM_Type_IV_8","RM","RM_Type_IV","Defense","NZ_CP104022.1_1172","NZ_CP104022.1_1172","NZ_CP104022.1_1172",1,"RM_Type_IV__Type_IV_03","GCF_025987805.1"
"3235","NZ_CP104022.1_Prometheus_4","Prometheus","Prometheus","Defense","NZ_CP104022.1_1173","NZ_CP104022.1_1173","NZ_CP104022.1_1173",1,"Prometheus__ProA","GCF_025987805.1"
"3236","NZ_CP104022.1_RM_Type_III_6","RM","RM_Type_III","Defense","NZ_CP104022.1_2507","NZ_CP104022.1_2508","NZ_CP104022.1_2507,NZ_CP104022.1_2508",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed","GCF_025987805.1"
"3237","NZ_CP104022.1_Dnd_ABCDEFGH_2","Dnd","Dnd_ABCDEFGH","Defense","NZ_CP104022.1_2930","NZ_CP104022.1_2939","NZ_CP104022.1_2930,NZ_CP104022.1_2931,NZ_CP104022.1_2932,NZ_CP104022.1_2933,NZ_CP104022.1_2937,NZ_CP104022.1_2938,NZ_CP104022.1_2939",7,"Dnd_ABCDEFGH__DptF,Dnd_ABCDEFGH__DptG,Dnd_ABCDEFGH__DptH,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE","GCF_025987805.1"
"3238","NZ_CP104022.1_RM_Type_II_5","RM","RM_Type_II","Defense","NZ_CP104022.1_3311","NZ_CP104022.1_3312","NZ_CP104022.1_3311,NZ_CP104022.1_3312",2,"RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase09","GCF_025987805.1"
"3239","NZ_CP104025.1_RM_Type_IV_7","RM","RM_Type_IV","Defense","NZ_CP104025.1_65","NZ_CP104025.1_66","NZ_CP104025.1_65,NZ_CP104025.1_66",2,"RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01","GCF_025987825.1"
"3240","NZ_CP104025.1_Mok_Hok_Sok_3","Mok_Hok_Sok","Mok_Hok_Sok","Defense","NZ_CP104025.1_474","NZ_CP104025.1_474","NZ_CP104025.1_474",1,"Mok_Hok_Sok__Hok","GCF_025987825.1"
"3241","NZ_CP104025.1_CAS_Class1-Subtype-I-E_9","Cas","CAS_Class1-Subtype-I-E","Defense","NZ_CP104025.1_717","NZ_CP104025.1_724","NZ_CP104025.1_717,NZ_CP104025.1_718,NZ_CP104025.1_719,NZ_CP104025.1_720,NZ_CP104025.1_721,NZ_CP104025.1_722,NZ_CP104025.1_723,NZ_CP104025.1_724",8,"cas1_I-E_1,cas2_I-E_2,cas3_I_2,cas5_I-E_3,cas6e_I_II_III_IV_V_VI_1,cas7_I-E_2,cas8e_I-E_1,cse2gr11_I-E_1","GCF_025987825.1"
"3242","NZ_CP104025.1_RM_Type_IV_8","RM","RM_Type_IV","Defense","NZ_CP104025.1_1172","NZ_CP104025.1_1172","NZ_CP104025.1_1172",1,"RM_Type_IV__Type_IV_03","GCF_025987825.1"
"3243","NZ_CP104025.1_Prometheus_4","Prometheus","Prometheus","Defense","NZ_CP104025.1_1173","NZ_CP104025.1_1173","NZ_CP104025.1_1173",1,"Prometheus__ProA","GCF_025987825.1"
"3244","NZ_CP104025.1_RM_Type_III_6","RM","RM_Type_III","Defense","NZ_CP104025.1_2504","NZ_CP104025.1_2505","NZ_CP104025.1_2504,NZ_CP104025.1_2505",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed","GCF_025987825.1"
"3245","NZ_CP104025.1_Dnd_ABCDEFGH_2","Dnd","Dnd_ABCDEFGH","Defense","NZ_CP104025.1_2927","NZ_CP104025.1_2936","NZ_CP104025.1_2927,NZ_CP104025.1_2928,NZ_CP104025.1_2929,NZ_CP104025.1_2930,NZ_CP104025.1_2934,NZ_CP104025.1_2935,NZ_CP104025.1_2936",7,"Dnd_ABCDEFGH__DptF,Dnd_ABCDEFGH__DptG,Dnd_ABCDEFGH__DptH,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE","GCF_025987825.1"
"3246","NZ_CP104025.1_RM_Type_II_5","RM","RM_Type_II","Defense","NZ_CP104025.1_3307","NZ_CP104025.1_3308","NZ_CP104025.1_3307,NZ_CP104025.1_3308",2,"RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase09","GCF_025987825.1"
"3247","NZ_QXNN01000033.1_DS-1_4","DS-1","DS-1","Defense","NZ_QXNN01000033.1_23","NZ_QXNN01000033.1_24","NZ_QXNN01000033.1_23,NZ_QXNN01000033.1_24",2,"DS-1__DS-1A,DS-1__DS-1B","GCF_026233155.1"
"3248","NZ_QXNN01000033.1_RM_Type_IV_12","RM","RM_Type_IV","Defense","NZ_QXNN01000033.1_90","NZ_QXNN01000033.1_90","NZ_QXNN01000033.1_90",1,"RM_Type_IV__Type_IV_05","GCF_026233155.1"
"3249","NZ_QXNN01000033.1_DS-43_5","DS-43","DS-43","Defense","NZ_QXNN01000033.1_1167","NZ_QXNN01000033.1_1167","NZ_QXNN01000033.1_1167",1,"DS-43__DS-43","GCF_026233155.1"
"3250","NZ_QXNN01000033.1_Avs_II_3","Avs","Avs_II","Defense","NZ_QXNN01000033.1_1193","NZ_QXNN01000033.1_1193","NZ_QXNN01000033.1_1193",1,"Avs_II__Avs2A","GCF_026233155.1"
"3251","NZ_QXNN01000033.1_Gabija_7","Gabija","Gabija","Defense","NZ_QXNN01000033.1_1422","NZ_QXNN01000033.1_1423","NZ_QXNN01000033.1_1422,NZ_QXNN01000033.1_1423",2,"Gabija__GajA,Gabija__GajB_1","GCF_026233155.1"
"3252","NZ_QXNN01000033.1_ShosTA_8","ShosTA","ShosTA","Defense","NZ_QXNN01000033.1_1434","NZ_QXNN01000033.1_1435","NZ_QXNN01000033.1_1434,NZ_QXNN01000033.1_1435",2,"ShosTA__ShosA,ShosTA__ShosT","GCF_026233155.1"
"3253","NZ_QXNN01000033.1_GAPS2_6","GAPS2","GAPS2","Defense","NZ_QXNN01000033.1_1607","NZ_QXNN01000033.1_1607","NZ_QXNN01000033.1_1607",1,"GAPS2__GAPS2","GCF_026233155.1"
"3254","NZ_QXNN01000019.1_RM_Type_IV_11","RM","RM_Type_IV","Defense","NZ_QXNN01000019.1_28","NZ_QXNN01000019.1_28","NZ_QXNN01000019.1_28",1,"RM_Type_IV__Type_IV_05","GCF_026233155.1"
"3255","NZ_QXNN01000012.1_AbiD_2","AbiD","AbiD","Defense","NZ_QXNN01000012.1_181","NZ_QXNN01000012.1_181","NZ_QXNN01000012.1_181",1,"AbiD__AbiD","GCF_026233155.1"
"3256","NZ_QXNN01000020.1_MazEF_1","MazEF","MazEF","Defense","NZ_QXNN01000020.1_9","NZ_QXNN01000020.1_10","NZ_QXNN01000020.1_9,NZ_QXNN01000020.1_10",2,"MazEF__MazE,MazEF__MazF","GCF_026233155.1"
"3257","NZ_QXNN01000022.1_gcu142_10","gcu142","gcu142","Defense","NZ_QXNN01000022.1_220","NZ_QXNN01000022.1_220","NZ_QXNN01000022.1_220",1,"gcu142__gcu142","GCF_026233155.1"
"3258","NZ_QXNN01000022.1_RM_Type_II_13","RM","RM_Type_II","Defense","NZ_QXNN01000022.1_224","NZ_QXNN01000022.1_225","NZ_QXNN01000022.1_224,NZ_QXNN01000022.1_225",2,"RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25","GCF_026233155.1"
"3259","NZ_QXNN01000003.1_Lamassu-Cap4_nuclease_9","Lamassu-Fam","Lamassu-Cap4_nuclease","Defense","NZ_QXNN01000003.1_18","NZ_QXNN01000003.1_20","NZ_QXNN01000003.1_18,NZ_QXNN01000003.1_20",2,"Lamassu-Fam__LmuA_effector_Cap4_nuclease,Lamassu-Fam__LmuB_SMC_Cap4_nuclease","GCF_026233155.1"
"3260","NZ_QXNN01000027.1_PD-Lambda-5_14","PD-Lambda-5","PD-Lambda-5","Defense","NZ_QXNN01000027.1_205","NZ_QXNN01000027.1_206","NZ_QXNN01000027.1_205,NZ_QXNN01000027.1_206",2,"PD-Lambda-5__PD-Lambda-5_A,PD-Lambda-5__PD-Lambda-5_B","GCF_026233155.1"
"3261","NZ_RQRZ01000017.1_Sirona_1","Sirona","Sirona","Defense","NZ_RQRZ01000017.1_92","NZ_RQRZ01000017.1_92","NZ_RQRZ01000017.1_92",1,"Sirona__VCA0356","GCF_026549045.1"
"3262","NZ_RQRZ01000004.1_CAS_Class1-Subtype-I-F_5","Cas","CAS_Class1-Subtype-I-F","Defense","NZ_RQRZ01000004.1_95","NZ_RQRZ01000004.1_100","NZ_RQRZ01000004.1_95,NZ_RQRZ01000004.1_96,NZ_RQRZ01000004.1_97,NZ_RQRZ01000004.1_98,NZ_RQRZ01000004.1_99,NZ_RQRZ01000004.1_100",6,"cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_2,cas7f_I-F_1,cas8f_I-F_4","GCF_026549045.1"
"3263","NZ_RQRZ01000004.1_RM_Type_I_3","RM","RM_Type_I","Defense","NZ_RQRZ01000004.1_233","NZ_RQRZ01000004.1_236","NZ_RQRZ01000004.1_233,NZ_RQRZ01000004.1_234,NZ_RQRZ01000004.1_235,NZ_RQRZ01000004.1_236",4,"RM__Type_I_MTases_FAM_0,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_02","GCF_026549045.1"
"3264","NZ_RQRZ01000008.1_RM_Type_III_4","RM","RM_Type_III","Defense","NZ_RQRZ01000008.1_134","NZ_RQRZ01000008.1_135","NZ_RQRZ01000008.1_134,NZ_RQRZ01000008.1_135",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed","GCF_026549045.1"
"3265","NZ_RQSA01000001.1_RM_Type_III_1","RM","RM_Type_III","Defense","NZ_RQSA01000001.1_16","NZ_RQSA01000001.1_17","NZ_RQSA01000001.1_16,NZ_RQSA01000001.1_17",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed","GCF_026549055.1"
"3266","NZ_RQSA01000005.1_CAS_Class1-Subtype-I-F_4","Cas","CAS_Class1-Subtype-I-F","Defense","NZ_RQSA01000005.1_95","NZ_RQSA01000005.1_100","NZ_RQSA01000005.1_95,NZ_RQSA01000005.1_96,NZ_RQSA01000005.1_97,NZ_RQSA01000005.1_98,NZ_RQSA01000005.1_99,NZ_RQSA01000005.1_100",6,"cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_2,cas7f_I-F_1,cas8f_I-F_4","GCF_026549055.1"
"3267","NZ_RQSA01000005.1_RM_Type_I_3","RM","RM_Type_I","Defense","NZ_RQSA01000005.1_236","NZ_RQSA01000005.1_239","NZ_RQSA01000005.1_236,NZ_RQSA01000005.1_237,NZ_RQSA01000005.1_238,NZ_RQSA01000005.1_239",4,"RM__Type_I_MTases_FAM_0,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_02","GCF_026549055.1"
"3268","NZ_RQSB01000003.1_RM_Type_II_6","RM","RM_Type_II","Defense","NZ_RQSB01000003.1_147","NZ_RQSB01000003.1_148","NZ_RQSB01000003.1_147,NZ_RQSB01000003.1_148",2,"RM_Type_II__Type_II_MTases_FAM_3,RM_Type_II__Type_II_REase30","GCF_026549085.1"
"3269","NZ_RQSB01000032.1_RM_Type_II_5","RM","RM_Type_II","Defense","NZ_RQSB01000032.1_2","NZ_RQSB01000032.1_3","NZ_RQSB01000032.1_2,NZ_RQSB01000032.1_3",2,"RM_Type_II__Type_II_MTases_FAM_2,RM_Type_II__Type_II_REase15","GCF_026549085.1"
"3270","NZ_RQSB01000034.1_PrrC_3","PrrC","PrrC","Defense","NZ_RQSB01000034.1_11","NZ_RQSB01000034.1_14","NZ_RQSB01000034.1_11,NZ_RQSB01000034.1_12,NZ_RQSB01000034.1_13,NZ_RQSB01000034.1_14",4,"PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_01","GCF_026549085.1"
"3271","NZ_RQSB01000035.1_Lamassu-Cap4_nuclease_1","Lamassu-Fam","Lamassu-Cap4_nuclease","Defense","NZ_RQSB01000035.1_21","NZ_RQSB01000035.1_23","NZ_RQSB01000035.1_21,NZ_RQSB01000035.1_22,NZ_RQSB01000035.1_23",3,"Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease","GCF_026549085.1"
"3272","NZ_RQSB01000038.1_PD-T7-2_2","PD-T7-2","PD-T7-2","Defense","NZ_RQSB01000038.1_2","NZ_RQSB01000038.1_3","NZ_RQSB01000038.1_2,NZ_RQSB01000038.1_3",2,"PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B","GCF_026549085.1"
"3273","NZ_RQSB01000049.1_RM_Type_III_7","RM","RM_Type_III","Defense","NZ_RQSB01000049.1_2","NZ_RQSB01000049.1_3","NZ_RQSB01000049.1_2,NZ_RQSB01000049.1_3",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed","GCF_026549085.1"
"3274","NZ_RQSB01000005.1_CAS_Class1-Subtype-I-F_8","Cas","CAS_Class1-Subtype-I-F","Defense","NZ_RQSB01000005.1_121","NZ_RQSB01000005.1_126","NZ_RQSB01000005.1_121,NZ_RQSB01000005.1_122,NZ_RQSB01000005.1_123,NZ_RQSB01000005.1_124,NZ_RQSB01000005.1_125,NZ_RQSB01000005.1_126",6,"cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_2,cas6f_I_II_III_IV_V_VI_2,cas7f_I-F_1,cas8f_I-F_4","GCF_026549085.1"
"3275","NZ_JALGBW010000011.1_RM_Type_IV_7","RM","RM_Type_IV","Defense","NZ_JALGBW010000011.1_80","NZ_JALGBW010000011.1_81","NZ_JALGBW010000011.1_80,NZ_JALGBW010000011.1_81",2,"RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01","GCF_026966895.1"
"3276","NZ_JALGBW010000011.1_Retron_IV_2","Retron","Retron_IV","Defense","NZ_JALGBW010000011.1_92","NZ_JALGBW010000011.1_93","NZ_JALGBW010000011.1_92,NZ_JALGBW010000011.1_93",2,"Retron_IV__2TM,Retron__RT_Tot_8","GCF_026966895.1"
"3277","NZ_JALGBW010000001.1_RM_Type_III_9","RM","RM_Type_III","Defense","NZ_JALGBW010000001.1_895","NZ_JALGBW010000001.1_896","NZ_JALGBW010000001.1_895,NZ_JALGBW010000001.1_896",2,"RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed","GCF_026966895.1"
"3278","NZ_JALGBW010000002.1_RM_Type_IV_6","RM","RM_Type_IV","Defense","NZ_JALGBW010000002.1_6","NZ_JALGBW010000002.1_6","NZ_JALGBW010000002.1_6",1,"RM_Type_IV__Type_IV_03","GCF_026966895.1"
"3279","NZ_JALGBW010000002.1_Prometheus_1","Prometheus","Prometheus","Defense","NZ_JALGBW010000002.1_7","NZ_JALGBW010000002.1_7","NZ_JALGBW010000002.1_7",1,"Prometheus__ProA","GCF_026966895.1"
"3280","NZ_JALGBW010000003.1_Dnd_ABCDEFGH_4","Dnd","Dnd_ABCDEFGH","Defense","NZ_JALGBW010000003.1_119","NZ_JALGBW010000003.1_128","NZ_JALGBW010000003.1_119,NZ_JALGBW010000003.1_120,NZ_JALGBW010000003.1_121,NZ_JALGBW010000003.1_125,NZ_JALGBW010000003.1_126,NZ_JALGBW010000003.1_127,NZ_JALGBW010000003.1_128",7,"Dnd_ABCDEFGH__DptF,Dnd_ABCDEFGH__DptG,Dnd_ABCDEFGH__DptH,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE","GCF_026966895.1"
"3281","NZ_JALGBW010000004.1_RM_Type_II_8","RM","RM_Type_II","Defense","NZ_JALGBW010000004.1_248","NZ_JALGBW010000004.1_249","NZ_JALGBW010000004.1_248,NZ_JALGBW010000004.1_249",2,"RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase09","GCF_026966895.1"
"3282","NZ_JALGBW010000005.1_Mok_Hok_Sok_5","Mok_Hok_Sok","Mok_Hok_Sok","Defense","NZ_JALGBW010000005.1_190","NZ_JALGBW010000005.1_190","NZ_JALGBW010000005.1_190",1,"Mok_Hok_Sok__Hok","GCF_026966895.1"
"3283","NZ_JALGBW010000006.1_CAS_Class1-Subtype-I-E_10","Cas","CAS_Class1-Subtype-I-E","Defense","NZ_JALGBW010000006.1_26","NZ_JALGBW010000006.1_33","NZ_JALGBW010000006.1_26,NZ_JALGBW010000006.1_27,NZ_JALGBW010000006.1_28,NZ_JALGBW010000006.1_29,NZ_JALGBW010000006.1_30,NZ_JALGBW010000006.1_31,NZ_JALGBW010000006.1_32,NZ_JALGBW010000006.1_33",8,"cas1_I-E_1,cas2_I-E_2,cas3_I_2,cas5_I-E_3,cas6e_I_II_III_IV_V_VI_1,cas7_I-E_2,cas8e_I-E_1,cse2gr11_I-E_1","GCF_026966895.1"
